0,0,0,0,0,0,0,0,0,0
0,731,0,0,0,0,0,0,0,0
0,0,0,0,757,0,0,0,0,0
0,731,731,757,757,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
